url,title,text,topic,tags,date
https://lenta.ru/news/2014/06/17/thatcher/,Особняк Маргарет Тэтчер выставят на продажу за 35 миллионов фунтов,"Особняк в лондонском районе Белгравия, где после завершения политической карьеры жила бывший премьер-министр Великобритании Маргарет Тэтчер, выставят на продажу за 35 миллионов фунтов стерлингов (59,5 миллиона долларов). Об этом пишет газета The Telegraph. Объект появится на рынке примерно через год, когда нынешние владельцы завершат масштабную реконструкцию здания. В частности, к нему планируется присоединить несколько хозяйственных построек и обустроить два подземных этажа. Общая площадь особняка превысит 650 квадратных метров. Тэтчер поселилась в доме после того, как осенью 1990 года покинула столичную резиденцию британских премьер-министров на Даунинг-стрит, 10. В четырехэтажном особняке она прожила до тех пор пока не начала испытывать трудности при подъеме по лестнице в конце 2012 году. На доме установлена памятная доска в честь Тэтчер. Особняк Тэтчер был зарегистрирован на офшорный фонд, поэтому не достался ее наследникам. Недвижимость приобрела девелоперская компания Leconfield Property Group, которая сейчас и занимается реконструкцией здания. Покупка обошлась компании всего в 4,16 миллиона фунтов, поскольку срок аренды здания скоро заканчивается (владельцы жилья в Лондоне арендуют право собственности у владельца земли и здания на определенное количество лет, внося оплату сразу за весь срок). Предполагается, что перед продажей девелопер значительно продлит действие арендного договора. Тэтчер  скончалась в апреле 2013 года в номере лондонской гостиницы «Ритц». Причиной смерти 87-летней баронессы стал инсульт.",Дом,Квартира,2014/06/17
https://lenta.ru/news/2009/11/01/rig/,В Индийском океане загорелась нефтяная платформа,"В Тиморском море у северо-западного побережья Австралии загорелась нефтяная платформа таиландской компании PTT Exploration & Production. Как сообщает агентство Reuters, пожар начался во время работ по ликвидации утечки нефти, которую не удается устранить уже около двух с половиной месяцев. Никто из рабочих на платформе не пострадал. По данным агентства Bloomberg, с 21 августа, когда на платформе обнаружилась утечка, в море вылилось более 28 тысяч баррелей сырой нефти. Правительство Австралии выпустило отчет с предупреждением о возможном ущербе для окружающей среды. Платформа расположена в районе, который является местом обитания дельфинов, китов, черепах и морских змей. Затраты на ликвидацию утечки уже составили примерно 162 миллионов долларов. На аварийных работах заняты более 300 человек.",Мир,Все,2009/11/01
https://lenta.ru/news/2014/03/19/novosib/,«Паук» обвинил Пономарева в подкупе избирателей,"Лидер группы «Коррозия металла» Сергей Паук Троицкий потребовал в суде снять кандидатуру депутата Госдумы Ильи Пономарева с выборов мэра Новосибирска. По мнению музыканта, парламентарий подкупал избирателей.Об этом сообщает ИТАР-ТАСС со ссылкой на городскую избирательную комиссию. Рассмотрения иска лидера «Коррозии металла» пройдет 20 марта. Помимо подкупа избирателей, «Паука» возмутил тот факт, что Пономарев отозвал из Думы свой законопроект о запрете русофобии, уточнил представитель музыканта Алексей Крестьянов. «Русофилы выступили против этого», — заявил он. Как это относится к иску об отмене регистрации кандидатуры, не уточняется. Пономарев со своей стороны пояснил, что Троицкий счел за подкуп избирателей раздачу бесплатного Wi-Fi в передвижных приемных депутата, а также вручение подарков на архитектурном фестивале «Золотая капитель». Досрочные выборы мэра Новосибирска пройдут 6 апреля 2014 года. Они были назначены после того, как предыдущий глава города Владимир Городецкий досрочно подал в отставку. Помимо Пономарева и «Паука», в качестве кандидатов зарегистрировались еще 15 человек.",Россия,Политика,2014/03/19
https://lenta.ru/news/2017/12/24/sereda/,Украинский ведущий умер после корпоратива,"Украинский радиоведущий Олег Мосесов, известный в эфире под псевдонимом Середа, скончался во Львове. Об этом в воскресенье, 24 декабря, сообщил в Facebook программный директор телерадиокомпании «Люкс» Михаил Безпалько. Мосесову, который вел программы на «Люкс FM» и «Радио 24», было 43 года. Как рассказал изданию Zaxid.net отец погибшего, сын ночью возвращался домой после корпоративной вечеринки, на которой работал ведущим. «Еще похвастался, что очень удачно отработал. Но домой не доехал — по дороге у него случился инфаркт», — пояснил мужчина. Портал добавляет, что у Мосесова остались жена и трое сыновей, младшему из которых девять месяцев. На радио ведущий работал с 2003 года.",Бывший СССР,Украина,2017/12/24
https://lenta.ru/news/2006/03/16/chamber/,В Санкт-Петербурге не будет общественной палаты,"Законодательное собрание (ЗС) Санкт-Петербурга отклонило законопроект губернатора Валентины Матвиенко о создании городской общественной палаты, пишет газета ""Коммерсант"". Депутаты сочли, что законопроект предлагает подменить парламентскую деятельность работой произвольно назначенных лиц. Как заявил спикер ЗС Николай Тюльпанов, отсутствия голосования при наборе членов общественной палаты приведет к тому, что в нее могут попасть лица, которым большинство населения не доверяет. Михаил Бродский, представитель губернатора в ЗС, пытался объяснить, что общественная палата не будет дублировать функции собрания, а лишь поспособствует популяризации законотворческой работы и дополнит деятельность контрольно-счетной палаты. Кроме единороссов, ему не удалось никого убедить. Как заявил Михаил Амосов, представитель фракции ""Яблоко"", нет никаких гарантий, что формирование общественной палаты будет проходить не по принципу принадлежности к ""Единой России"". Противники законопроекта также были возмущены находящейся в нем нормой об обязательном представлении общественной палате получаса эфирного времени в месяц. У ЗС такого права нет.",Россия,Все,2006/03/16
https://lenta.ru/news/2013/07/09/greenlight/,Латвии окончательно разрешили ввести евро,"Министры экономики и финансов 28 стран Евросоюза одобрили присоединение Латвии к еврозоне. Об этом сообщает Agence France-Presse. Теперь Латвия может беспрепятственно ввести евро. Предполагается, что страна вступит в валютный блок с 1 января следующего года. Премьер-министр страны Валдис Домбровскис написал в Твиттере, что переход на евро будет осуществляться по курсу, установленному Центральным банком страны. Ожидается, что один евро будет стоить около 0,7 лата. 4 июля введение в Латвии единой валюты поддержал и Европарламент. За такое решение высказались 613 депутатов, «против» проголосовали 67 человек. Вступление Латвии в еврозону также поддержал Европейский Центральный банк. Однако регулятор отмечал, что участие страны в валютном союзе может быть под угрозой из-за нестабильности финансового сектора страны: значительную часть средств латвийские банки получают за счет депозитов нерезидентов. Латвия обсуждает присоединение к валютному союзу с 2008 года. Сроки вступления страны в еврозону уже неоднократно откладывались. При этом согласно данным социологических опросов, против перехода на евро выступает 60 процентов населения страны. В настоящее время в еврозону уже входят 17 государств, Латвия станет 18 страной, перешедшей на единую валюту. Эстония перешла на евро с 2011 года. В Литве ранее заявляли, что намерены попасть в еврозону к 2015 году.",Экономика,Госэкономика,2013/07/09
https://lenta.ru/news/2017/07/10/red_terror/,Советник Авакова пообещал устроить «красный террор» на Украине,"Советник министра внутренних дел Украины Арсена Авакова Илья Кива, возглавивший Социалистическую партию страны, пообещал устроить «красный террор». Об этом он написал на своей странице в Facebook. «Обещаю, что теперь Социалистическая партия будет эффективным оружием в руках народа для уничтожения олигархата в Украине. Красный террор олигархам!» — заявил он. 8 июня на своей странице в Facebook он рассказал, что возглавил Социалистическую партию Украины. Он также рассказал, что в возглавляемой им политической структуре пройдут партийные чистки. «В будущем — основное направление — укрепление партии патриотическим движением», — добавил Кива. Советник главы украинского МВД известен скандальными заявлениями. Так, в конце марта Кива призвал Киев «сломить в себе гордыню» и начать контактировать с Россией. Он утверждал, что несмотря на существующие противоречия и территориальные претензии, со временем в отношениях двух стран наметится компромисс. В декабре 2016-го Кива рассказал о необходимости насильственной украинизации жителей Донбасса. Он указал, что для воспитания «любви к Украине» можно применять любые методы. Красный террор — карательные меры, которые советская власть применяла против противников в годы Гражданской войны в России. Декрет «О красном терроре» был подписан в сентябре 1918 года. ",Бывший СССР,Украина,2017/07/10
https://lenta.ru/news/2010/10/27/murcia/,"Клуб третьего дивизиона устоял в матче с ""Реалом""","Мадридский ""Реал"" не сумел победить клуб третьего дивизиона чемпионата Испании ""Мурсия"" в первом матче 1/16 финала Кубка страны. Поздно вечером 26 октября команды сыграли вничью 0:0, сообщает AFP. Ответный матч, по итогам которого и определится участник 1/8 финала, состоится 10 ноября в Мадриде. Игра в Мурсии проходила с заметным преимуществом ""Реала"", и у мадридцев было несколько возможностей забить гол. На 31-й минуте после удара Эстебана Гранеро мяч попал в перекладину. Еще несколько раз ""Мурсию"" выручил вратарь Дани Эрнандес. После матча главный тренер ""Реала"" Жозе Моуринью заявил, что несмотря на ничью он доволен действиями своих игроков. Португальский специалист отметил, что он ругает футболистов, когда они не выкладываются на сто процентов, но это был не тот случай. Последний раз ""Реал"" выигрывал Кубок страны в 1993 году. Вечером 26 октября состоялся еще один матч 1/16 финала Кубка Испании. ""Барселона"" победила на выезде ""Сеуту"" со счетом 2:0. Голы забили бразильский защитник Максвелл и испанский нападающий Педро Родригес. Ответная игра пройдет 10 ноября в Барселоне.",Спорт,Все,2010/10/27
https://lenta.ru/news/2003/12/04/paksas/,Президент Литвы отложил визит в США и дал показания в Конституционном суде,"Президент Литвы Роландас Паксас (Rolandas Paksas) отложил визит в США и выступил в четверг в Конституционном суде республики. Он заявил, что не нарушал конституцию, предоставив литовское гражданство российскому предпринимателю Юрию Борисову, которого подозревают в связях с криминальными группировками, передает ""Интерфакс"". ""Конституция и законы предоставляют президенту Литвы право предоставлять гражданство, и, издавая декрет о предоставлении гражданства Борисову, я руководствовался конституцией и законом"", - сказал Паксас. Он отметил, что в обеспечение законности вопрос о гражданстве Борисова рассматривала комиссия по гражданству при президенте, а сам декрет визировал министр внутренних дел. ""Насколько помню, возражений с их стороны тогда не было"", - подчеркнул Паксас. Генеральный директор компании Avia Baltika Юрий Борисов был одним из главных спонсоров Паксаса на президентских выборах. Правоохранительные органы Литвы подозревают его компанию в незаконных поставках оборудования для военных вертолетов в Судан. Комментируя перенос визита Паксаса в США, министр иностранных дел Литвы Антанас Валенис заявил литовскому национальному радио, что это не повлияет на внешнюю политику республики, однако признал, что ограниченные условия деятельности президента несколько усложнят проведение внешнеполитического курса государства. Роландас Паксас был избран президентом Литвы 5 января 2003 года. В конце октября Департамент госбезопасности республики довел до сведения спикера и членов парламента сведения о неких связях Пасксаса и его ближайшего окружения с международной преступностью. 1 ноября ежедневная газета ""Республика"" опубликовала полный текст справки департамента госбезопасности под заголовком: ""О негативных тенденциях, которые представляют угрозу национальной безопасности государства"". 3 ноября Генпрокуратура Литвы начала расследование уголовного дела, основанного на материалах Департамента госбезопасности, а 2 ноября ключевые советники президента подали в отставку. 1 декабря парламентская комиссия Литвы, расследующая обвинения в отношении Паксаса, констатировала, что нынешний президент ""был и остается уязвим, что представляет угрозу безопасности страны"". ""Уязвимость Паксаса заключается в связях его окружения с лицами и структурами сомнительной репутации, такими как финансовый спонсор президента Юрий Борисов и российская компания Almax, оказывающими большое влияние на решения президента. Также уязвимость президента проявляется в утечке секретной информации из его администрации"", - указано в заявлении парламентской комиссии. После этого три фракции литовского парламента - ""Новый союз"", Союз либералов-центристов и ""Союз Отечества"" решили инициировать процедуру президентского импичмента. Специальная рабочая группа уже приступила к подготовке обвинения президенту. Члены спецгруппы заявили, что Паксас, возможно, будет обвинен в нарушении конституции и присяги.",Мир,Все,2003/12/04
https://lenta.ru/news/2011/10/14/date/,"Объявлена дата презентации нового ""гуглофона""","Компании Google и Samsung назначили презентацию новой операционной системы Ice Cream Sandwich на 19 октября. Мероприятие, сообщает PC Magazine, пройдет в Гонконге. Презентация, которая начнется в 10:00 по местному времени, будет транслироваться в YouTube. Ожидается, что на мероприятии также будет представлен новый ""гуглофон"", предположительно, названный Nexus Prime Google и Samsung планировали представить Ice Cream Sandwich 11 октября в Сан-Диего. Однако 7 октября компании объявили о переносе презентации, пообещав позже уточнить новую дату и место проведения мероприятия. Сообщалось, что решение о переносе презентации было принято в связи с кончиной бывшего главы Apple Стива Джобса. Новая версия мобильной операционной системы Android, названная Ice Cream Sandwich, была анонсирована в мае 2011. Первый аппарат, работающий на этой платформе, получит, как ожидается, название Nexus Prime. Он продолжит линейку смартфонов Nexus, в которую входят аппараты Nexus One и Nexus S. Официально технические характеристики нового ""гуглофона"" не раскрываются. По неофициальным данным,  Nexus Prime будет снабжен 4,65-дюймовым экраном, выполненным по технологии Super AMOLED. Он получит двухъядерный процессор с частотой 1,2 гигагерца, гигабайт оперативной памяти и 32 гигабайта внутренней памяти.",Наука и техника,Все,2011/10/14
https://lenta.ru/news/2015/10/08/transaero2/,Банки-кредиторы «Трансаэро» рассмотрят сценарий спасения компании,"Банки-кредиторы «Трансаэро» договорились провести независимый финансовый аудит перевозчика. Об этом сообщает «Интерфакс» со ссылкой на источники в банках. Также на встрече кредиторов 7 октября было решено создать комитет для дальнейших действий по исправлению ситуации с перевозчиком. Сбербанк в созданный комитет не вошел. «По итогам аудита будет принято решение о возможности сценария спасения компании, в том числе путем вхождения кредиторов в капитал», — сообщил другой собеседник агентства. На встрече была также достигнута договоренность в ближайшее время ввести мораторий на подачу всех исков против «Трансаэро». «Политика текущего менеджмента привела к полной потере ликвидности. Выручка компании упала до 700 миллионов рублей в месяц», — отметил один из собеседников агентства и подтвердил представитель другого банка-кредитора. В первом полугодии среднемесячная выручка была на уровне 8,4 миллиарда рублей в месяц. Банки-кредиторы приняли решение обратиться к председателю совета директоров «Трансаэро», назначившего действующего генерального директора, с требованием обязать последнего выступить с докладом о мероприятиях, проведенных в компании с 1 сентября 2015 года по настоящее время. 6 сентября сообщалось, что большинство кредиторов второй по объему перевозок российской авиакомпании выступают против ее банкротства. В совместном обращении к правительству и Банку России они намеревались предложить варианты спасения компании. В частности, против банкротства авиакомпании выступил банк «Международный финансовый клуб» (МФК), основным собственником которого является Михаил Прохоров. Было предложено вместо банкротства передать в управление банкам-кредиторам 75 процентов плюс одну акцию авиакомпании, установить льготный период для финансового оздоровления компании, списать 20 процентов долга, а оставшийся конвертировать в ценные бумаги. Изначально планировалось спасти оказавшуюся в сложной финансовой ситуации авиакомпанию «Трансаэро» (общий долг оценивается в 250 миллиардов рублей), передав 75 процентов плюс одну акцию перевозчика «Аэрофлоту» за один рубль. Но акционеры не успели в установленные сроки консолидировать этот пакет. В результате в начале октября на уровне правительства было принято решение о запуске процедуры банкротства. 7 сентября «Трансаэро» перешла под операционное управление «Аэрофлота». Управляющим директором стал заместитель генерального директора «Аэрофлота» Дмитрий Сапрыкин.",Бизнес,Деловой климат,2015/10/08
https://lenta.ru/news/2011/11/19/oprah/,"Опра Уинфри попробует себя в жанре ""выездного"" ток-шоу","Американская телеведущая Опра Уинфри вернется к жанру разговорных шоу в январе 2012 года с проектом ""Oprah's Next Chapter"" (""Следующая глава Опры""), сообщает Reuters. Первый двухчасовой эпизод нового шоу будет показан в январе 2012 года на кабельном телеканале OWN (Oprah Winfrey Network). В новом шоу Опра Уинфри намерена встречаться с участниками шоу вне студии. Первым участником нового шоу станет вокалист Aerosmith Стивен Тайлер, который примет телеведущую в своем поместье в Нью-Хемпшире. С Тайлером, как отмечает Reuters, Уинфри будет говорить о его пристрастии к наркотикам, его отношениях с женщинами, а также его решении попробовать себя в качестве ведущего телешоу ""American Idol"" (российский аналог - ""Фабрика звезд""). Другими участниками программы станут актер Шон Пенн и продюсер Джордж Лукас. Уинфри  получила мировую известность благодаря своему ток-шоу ""The Oprah Winfrey Show"" , которое выходило в эфир на протяжении 25 лет. Последний выпуск шоу зрители увидели 25 мая 2011 года - его посмотрели 16,4 миллиона человек. После закрытия своей программы Уинфри решила сосредоточиться на работе над собственным телеканалом OWN, начавшем вещание в январе 2011 года.",Интернет и СМИ,Все,2011/11/19
https://lenta.ru/news/2009/04/13/arreola/,Непобедимый американский боксер бросил вызов братьям Кличко,"Американский боксер-тяжеловес Крис Арреола заявил, что он готов встретиться на ринге с одним из братьев Кличко. Об этом сообщает Setanta Sports. В субботу, 11 апреля, Арреола, на счету которого 27 побед в 27 боях, нокаутировал очередного соперника - американца Джамиля Макклайна. Поединок завершился в четвертом раунде. После победы над Макклайном Арреола выразил надежду, что в следующем бою он встретится с одним из чемпионов мира. В настоящее время чемпионский пояс WBC (Всемирный боксерский совет) принадлежит Виталию Кличко, титулы IBF (Международная боксерская федерация) и WBO (Всемирная боксерская организация) - его младшему брату Владимиру, а звание чемпиона мира WBA - россиянину Николаю Валуеву. Арреола отметил, что чувствует себя очень хорошо и готов доказать поклонникам бокса, что именно он является сильнейшим в мире. Американский боксер подчеркнул, что готов встретиться на ринге с любым соперником, в том числе с любым из братьев Кличко. При этом Арреола отметил, что если украинцы не примут вызов, он рассмотрит предложения о бое с другими соперниками. Владимир Кличко 20 июня 2009 года проведет бой с англичанином Дэвидом Хэем. Виталий Кличко в ночь с 21 на 22 марта победил кубинца Хуана Карлоса Гомеса. Свой следующий поединок, по решению WBC, Кличко-старший должен провести против россиянина Олега Маскаева.",Спорт,Все,2009/04/13
https://lenta.ru/news/2003/09/29/fire2/,Пожар в Академии русского балета в Петербурге потушен. Жертв нет,"Пожар в здании Академии русского балета имени А.Я. Вагановой в Петербурге потушен, передает интернет-издание ""Страна.Ru"". Жертв и пострадавших в результате пожара нет. Занятия в академии начались на 20 минут позднее обычного. Напомним, возгорание в здании на улице Зодчего Росси в центре города возникло утром 29 сентября, примерно в 10:45 по московскому времени. Как сообщил ректор академии Леонид Надиров, пожар начался в кабинете заведующего экспозицией истории отечественного балетного образования. По сообщению издания, пожару был присвоен повышенный номер сложности - ""1-бис"", к месту происшествия выслано 10 единиц техники и восемь пожарных расчетов. Пожар был локализован за полчаса, а вскоре и потушен. Эвакуация в Академии не проводилась. Пострадали мебель и книги, музейных фондов огонь не коснулся. Добавим, что по сведениям интернет-издания ""Известия.Ru"", причиной пожара стала неисправность электропроводки - короткое замыкание, случившееся в кабинете завэкспозицией истории отечественного балетного образования.",Россия,Все,2003/09/29
https://lenta.ru/news/2003/03/21/ivanov/,"Игорь Иванов: ""Никто не просил США освобождать Ирак!""","Войну в Ираке не следует представлять как освободительную акцию, заявил депутатам Госдумы глава МИД России Игорь Иванов. Как передает информационное агентство РИА ""Новости"", это заявление министр сделал на заседании Госдумы 21 марта, которое парламентарии прервали, чтобы заслушать выступление министра по поводу ситуации в Ираке. Как сообщает информагентство, министр объявил, что действия США и Великобритании в отношении Ирака ""не имеют никакого правового обоснования"". ""Никто не просил США освобождать Ирак"", - подчеркнул Иванов. Кроме того, по мнению министра, война была начата в тот момент, когда перспектива разоружить Багдад стала реальной. По его словам, Россия твердо уверена, что Ирак не представляет непосредственной угрозы для безопасности США или любого другого государства. ""Россия неоднократно ставила вопрос: ""Чем конкретно угрожает Багдад?"" И ни разу не получила ясного ответа на него"", - цитирует информагентство выступление министра. В этой связи Иванов отметил, что даже некоторые государственные деятели США, в частности бывший госсекретарь США Мадлен Олбрайт, заявляли, что удар по Ираку, нанесенный США в четверг, - первая в истории война, на которую США пошли при отсутствии прямой угрозы. По словам министра, также нет фактов, которые подтверждали бы связи Багдада и международного терроризма. ""Такие факты представлены не были"", - сказал Иванов. Неубедительными назвал министр заявления США о наличии большой антииракской коалиции. По его мнению, никакой крупной коалиции нет - есть только две страны, к которым теперь присоединились Испания и Австралия. Как сообщает информагентство, глава МИД России подчеркнул, что новую войну осуждают во всем мире. По его словам, об этом говорят прокатившиеся по разным странам, в том числе и по самим США, массовые антивоенные выступления. По словам Иванова, уже сейчас есть жертвы среди мирного населения. Все это заставляет задуматься о том, как в дальнейшем будут соблюдаться нормы международного гуманитарного права, цитирует министра Первый телеканал.",Россия,Все,2003/03/21
https://lenta.ru/news/2019/09/18/fist/,Трехлетней российской девочке удалили опухоль размером с кулак,"В Нижнем Новгороде хирурги детской областной клинической больницы успешно удалили трехлетней девочке нейрогенную опухоль (новообразование из нервной ткани) размером с кулак. Об этом сообщили в пресс-службе губернатора области, передает НИА «Нижний Новгород». Заболевание у девочки выявили полгода назад, из-за опухоли она не могла разговаривать и дышать. У нее также появились головные боли и мышечная гипотония, ребенок набрал вес. Исследование головного мозга ребенка показало изменение белого вещества, а при пальпации живота определялась опухоль забрюшинного пространства «солидной структуры и размеров». Как пояснили хирурги, нейрогенная опухоль оказывала токсическое воздействие на центр головного мозга. Из-за этого у ребенка возникал паралич дыхания. Заведующая онкологическим отделением детской областной больницы Людмила Привалова отметила, что дыхательные расстройства при нейрогенных опухолях — редкий случай, который ранее не описывали в литературе. Она добавила, что опухоль оказалась доброкачественной и девочку готовят к выписке. Отмечается, что врачи сделали девочке лапароскопическую операцию, при которой врачи работают с небольшими надрезами. Сложность работы заключалась в том, что опухоль располагалась на брюшной части аорты. Операция длилась около двух с половиной часов. 17 сентября стало известно, что 38-летней жительнице Калининграда удалили опухоль головного мозга размером с апельсин. Она развивалась около 15 лет, но дала о себе знать лишь в последнее время. Операцию проводили в три этапа, последний длился 12 часов.",,Общество,2019/09/18
https://lenta.ru/news/2015/03/10/obama_merkel/,Обама отказался от поставок оружия Киеву после встречи с Меркель,"Президент США Барак Обама отказался от идеи поставок оружия Украине. Такое решение он принял после встречи 9 февраля с канцлером Германии Ангелой Меркель. Об этом сообщает в понедельник, 9 марта, Associated Press со ссылкой на посла ФРГ в Вашингтоне Петера Виттига, знакомого с ходом переговоров. Обама, по словам Виттига, согласился на встрече с Меркель «дать возможность для реализации дипломатических, политических усилий». «Лидеры двух стран обменялись мнениями по этому вопросу и сошлись в том, что сейчас не время для поставок летального оборонительного вооружения», — рассказал дипломат. 1 февраля сообщалось, что высокопоставленные американские чиновники и военные вновь начали рассматривать возможность поставок Киеву оборонительных вооружений. При этом в Конгрессе был зарегистрирован законопроект, который предусматривает оказание Киеву до 2017 года военной помощи на 1 миллиард долларов, в том числе поставки летальных вооружений оборонительного характера. Барак Обама высказывал опасения, что в случае поставок летального оружия на Украину оно может попасть в «чужие руки». В Вашингтоне также подчеркивали, что пока вопрос о поставках не принят, хотя он и обсуждается в Белом доме. За время конфликта на востоке Украины военную помощь Киеву оказали несколько европейских стран, входящих в состав НАТО. Наибольшую поддержку Киеву предоставили США: в качестве военной поддержки Вашингтоном было выделено 320 миллионов долларов. В то же время пока поставки ограничивались нелетальным вооружением. Против военной помощи Киеву выступает большинство европейских стран. В их числе Германия, Франция, Дания, Эстония, Италия, Венгрия и Польша.",Мир,Политика,2015/03/10
